,tconst,primaryTitle,Directors,originalTitle,startYear,runtimeMinutes,averageRating,numVotes,genre 1,genre 2,genre 3,Crew
1646,tt0097240,Drugstore Cowboy,Gus Van Sant,Drugstore Cowboy,1989-01-01,101.0,7.3,38330.0,Crime,Drama,NONE,"Matt Dillon, Jackie DeShannon, Kelly Lynch, Matt Dillon"
1647,tt0097243,A Dry White Season,Euzhan Palcy,A Dry White Season,1989-01-01,106.0,7.0,5860.0,Drama,Thriller,NONE,"Robert Conway, Donald Sutherland"
1648,tt0097244,God of Gamblers,Jing Wong,Do san,1989-01-01,126.0,7.2,5856.0,Action,Adventure,Comedy,"Man Cheung, Chow Yun-Fat"
1649,tt0097249,Dve strely. Detektiv kamennogo veka,Alla Surikova,Dve strely. Detektiv kamennogo veka,1989-01-01,94.0,5.8,147.0,Comedy,Crime,Drama,"Aleksandr Ivanov, Armen Dzhigarkhanyan"
1650,tt0097250,Dykket,Tristan de Vere Cole,Dykket,1989-01-01,90.0,6.4,386.0,Action,Drama,Thriller,"Tristan de Vere Cole, Niels Petter Solberg, Billy Johansson, Bjørn Sundquist"
1651,tt0097253,Dezha vyu,Juliusz Machulski,Dezha vyu,1990-01-01,108.0,7.5,1454.0,Comedy,Crime,History,"Ernest Steinberg, Zdzislaw Ambroziak, Dzhavlanbek Gafurbekov, Jerzy Stuhr"
1652,tt0097257,Earth Girls Are Easy,Julien Temple,Earth Girls Are Easy,1988-01-01,100.0,5.4,24029.0,Comedy,Musical,Romance,"Julie Brown, Cristy Dawson, Lisa Fuller, Geena Davis"
1653,tt0097261,Eat a Bowl of Tea,Wayne Wang,Eat a Bowl of Tea,1989-01-01,102.0,6.3,786.0,Comedy,Drama,Romance,Cora Miao
1654,tt0097262,Eddie and the Cruisers II: Eddie Lives!,Jean-Claude Lord,Eddie and the Cruisers II: Eddie Lives!,1989-01-01,196.0,6.1,3106.0,Drama,Music,Romance,"Claude Thompson, Michael Fennell, Michael Paré"
1655,tt0097263,Edge of Sanity,Gérard Kikoïne,Edge of Sanity,1989-01-01,90.0,5.2,1660.0,Drama,Horror,Thriller,"Derek Whitehurst, Ruth Burnett, Anthony Perkins"
1656,tt0097265,One of Us,Uri Barbash,Ehad Mishelanu,1989-01-01,110.0,7.1,117.0,Drama,NONE,NONE,"Ruby Porat Shoval, Alon Aboutboul"
1657,tt0097268,"Suddenly, One Day",Mrinal Sen,Ek Din Achanak,1989-01-01,105.0,7.1,335.0,Drama,NONE,NONE,Shabana Azmi
1658,tt0097276,"Enemies, A Love Story",Paul Mazursky,Enemies: A Love Story,1989-01-01,119.0,6.6,2417.0,Comedy,Drama,Romance,"Pato Guzman, Tommy Canary, Laila Nabulsi, Ron Silver"
1659,tt0097278,Winter's Child,Olivier Assayas,L'enfant de l'hiver,1989-01-01,84.0,6.0,253.0,Drama,NONE,NONE,Clotilde de Bayser
1660,tt0097279,Les enfants du dǸsordre,Yannick Bellon,Les enfants du dǸsordre,1989-01-01,98.0,6.3,159.0,Drama,NONE,NONE,"Jacques Miquel, Emmanuelle Béart"
1661,tt0097289,Erik the Viking,Terry Jones,Erik the Viking,1989-01-01,107.0,6.1,14067.0,Adventure,Comedy,Fantasy,"John Gordon Sinclair, Gary Cady, Tim Killick, Tim Robbins"
1662,tt0097292,Hard to Be a God,Peter Fleischmann,"Es ist nicht leicht, ein Gott zu sein",1989-01-01,119.0,6.5,1175.0,Adventure,Drama,Sci-Fi,"Andrei Boltnev, Elguja Burduli, Aleksandr Filatov, Edward Zentara"
1663,tt0097297,Et la lumiÇùre fut,Otar Iosseliani,Et la lumiÇùre fut,1989-01-01,105.0,7.3,329.0,Comedy,Drama,Fantasy,Dimitri Eristavi
1664,tt0097302,Eversmile New Jersey,Carlos Sorin,Eversmile New Jersey,1989-01-01,91.0,5.4,843.0,Comedy,Drama,Romance,"Gabriela Acher, Eduardo Baldani, Paulino Andrada, Daniel Day-Lewis"
1665,tt0097322,The Fabulous Baker Boys,Steve Kloves,The Fabulous Baker Boys,1989-01-01,114.0,6.9,24774.0,Comedy,Drama,Music,"Susan Napoli, Beau Bridges, Terri Treas, Jeff Bridges"
1666,tt0097328,Family Business,Sidney Lumet,Family Business,1989-01-01,110.0,5.7,13248.0,Crime,Drama,NONE,"Janet Carroll, James Carruthers, Conard Fowkes, Sean Connery"
1667,tt0097330,Fancy Dance,Masayuki Suô,Fanshǩ dansu,1989-01-01,101.0,6.7,298.0,Comedy,Drama,NONE,Masahiro Motoki
1668,tt0097332,Far from Home,Meiert Avis,Far from Home,1989-01-01,86.0,5.5,2239.0,Crime,Drama,Mystery,"Murrill Maglio, Steve Fredriksz, Stephanie Walski, Matt Frewer"
1669,tt0097334,Farewell to the King,John Milius,Farewell to the King,1989-01-01,117.0,6.3,2941.0,Action,Adventure,Drama,"Ken Bradshaw, John Bennett Perry, Gerry Lopez, Nick Nolte"
1670,tt0097336,Fat Man and Little Boy,Roland Joffé,Fat Man and Little Boy,1989-01-01,127.0,6.5,8043.0,Biography,Drama,History,"Garnett Brown, Paul Newman"
1671,tt0097338,Fatal Exposure,Peter B. Good,Fatal Exposure,1989-01-01,83.0,5.3,115.0,Horror,NONE,NONE,Blake Bahner
1672,tt0097339,Father,John Power,Father,1990-01-01,100.0,6.9,168.0,Drama,War,NONE,"Simone Robertson, Carol Drinkwater, Max von Sydow"
1673,tt0097347,La femme de Rose Hill,Alain Tanner,La femme de Rose Hill,1989-01-01,95.0,6.9,102.0,Drama,NONE,NONE,"Miguel Fernández, André Steiger"
1674,tt0097348,The Unmatchable Match,Parkman Wong,Fung yue tung lo,1990-01-01,98.0,6.1,361.0,Action,Crime,Drama,Stephen Chow
1675,tt0097350,The Feud,Bill D'Elia,The Feud,1989-01-01,97.0,5.6,125.0,Comedy,NONE,NONE,Scott Allegrucci
1676,tt0097351,Field of Dreams,Phil Alden Robinson,Field of Dreams,1989-01-01,107.0,7.5,122070.0,Drama,Family,Fantasy,"Beth Fortenberry, Phil Alden Robinson, Amy Madigan, Kevin Costner"
1677,tt0097353,The 15 Year Old Girl,Jacques Doillon,La fille de 15 ans,1989-01-01,86.0,6.2,367.0,Drama,Romance,NONE,Judith Godrèche
1678,tt0097366,Fletch Lives,Michael Ritchie,Fletch Lives,1989-01-01,95.0,6.1,22209.0,Comedy,Crime,Mystery,"Noelle Beck, Walter Charles, Stephen Southard, Chevy Chase"
1679,tt0097368,The Fly II,Chris Walas,The Fly II,1989-01-01,105.0,5.1,23682.0,Drama,Horror,Sci-Fi,"Lee Richardson, Gene Heck, Eric Stoltz"
1680,tt0097373,For Queen & Country,Martin Stellman,For Queen & Country,1988-01-01,105.0,5.6,2515.0,Action,Crime,Drama,"Martin Stellman, Denzel Washington"
1681,tt0097376,Uncontrollable Circumstances,Pierre Jolivet,Force majeure,1989-01-01,86.0,6.2,477.0,Drama,NONE,NONE,Patrick Bruel
1682,tt0097377,Forced March,Rick King,Forced March,1989-01-01,104.0,6.9,104.0,Drama,History,War,Chris Sarandon
1683,tt0097383,Francesco,Liliana Cavani,Francesco,1989-01-01,157.0,6.3,1593.0,Biography,Drama,History,"Diego Ribon, Mickey Rourke"
1684,tt0097390,Fright Night Part 2,Tommy Lee Wallace,Fright Night Part 2,1988-01-01,104.0,5.9,13347.0,Comedy,Horror,Thriller,"Scanlon Gail, Karen Anders"
1685,tt0097394,The Fortune Code,Kent Cheng,Fu gui bing tuan,1990-01-01,89.0,6.0,199.0,Action,Comedy,NONE,Andy Lau
1686,tt0097395,Lost Souls,David Lai,Fu gui kai xin gui,1989-01-01,88.0,5.5,104.0,Comedy,Fantasy,NONE,Hsiu-Ling Lu
1687,tt0097396,"It's a Mad, Mad, Mad World III",Stephen Shin,Fu gui zai san po ren,1989-01-01,95.0,6.0,189.0,Comedy,NONE,NONE,NONE
1688,tt0097408,"Galimatias, czyli kogel-mogel II",Roman Zaluski,"Galimatias, czyli kogel-mogel II",1989-01-01,93.0,6.3,1229.0,Comedy,NONE,NONE,"Katarzyna Laniewska, Anna Milewska, Leonard Andrzejewski, Grazyna Blecka-Kolska"
1689,tt0097409,An Enemy of the People,Satyajit Ray,Ganashatru,1989-01-01,99.0,7.3,1484.0,Drama,NONE,NONE,"Bhishma Guhathakurta, Soumitra Chatterjee"
1690,tt0097410,Gunhed,Masato Harada,Ganheddo,1989-01-01,100.0,5.3,996.0,Action,Drama,Sci-Fi,"Aya Enjôji, Kaori Mizushima, Masahiro Takashima"
1691,tt0097411,Garaga,Hidemi Kubo,Garaga,1989-01-01,100.0,5.1,114.0,Action,Adventure,Animation,"Mitsuko Horie, Eiji Maruyama, Toshio Furukawa"
1692,tt0097416,Kadhalan,S. Shankar,Kadhalan,1994-01-01,168.0,7.1,2048.0,Action,Drama,Romance,"Raghuvaran, Prabhu Deva"
1693,tt0097417,Seven Minutes,Klaus Maria Brandauer,Georg Elser - Einer aus Deutschland,1989-01-01,97.0,6.4,281.0,Drama,History,Thriller,"Klaus Maria Brandauer, Rainer Soehnlein, Dagmar Hirtz, Klaus Maria Brandauer"
1694,tt0097419,George's Island,Paul Donovan,George's Island,1989-01-01,89.0,5.2,175.0,Adventure,Drama,Family,"Gary Reineke, Ian Bannen"
1695,tt0097424,Getting It Right,Randal Kleiser,Getting It Right,1989-01-01,102.0,6.4,741.0,Comedy,Drama,Romance,"Elizabeth Jane Howard, Mory Kanté, Jesse Birdsall"
1696,tt0097428,Ghostbusters II,Ivan Reitman,Ghostbusters II,1989-01-01,108.0,6.6,212376.0,Action,Comedy,Fantasy,"Bernie Brillstein, Ernie Hudson, Roger Creed, Bill Murray"
1697,tt0097435,The Girl in a Swing,Gordon Hessler,The Girl in a Swing,1988-01-01,119.0,5.3,765.0,Drama,Fantasy,Romance,"Just Betzer, Mogens Dalsgaard, Trine Michelsen, Meg Tilly"
1698,tt0097437,Gitanjali,Mani Ratnam,Gitanjali,1989-01-01,150.0,8.3,2632.0,Drama,Romance,NONE,Nagarjuna Akkineni
1699,tt0097438,Gleaming the Cube,Graeme Clifford,Gleaming the Cube,1989-01-01,105.0,6.2,8513.0,Action,Drama,Mystery,"Art Chudabala, Tony Hawk, Laurence Juber, Christian Slater"
1700,tt0097439,The Glembays,Antun Vrdoljak,Glembajevi,1988-01-01,120.0,7.7,833.0,Drama,Thriller,NONE,"Pavle Bogdanovic, Zvonko Strmac, Emil Glad, Mustafa Nadarevic"
1701,tt0097441,Glory,Edward Zwick,Glory,1989-01-01,122.0,7.8,137979.0,Biography,Drama,History,"Freddie Francis, Cliff De Young, Russell Williams II, Matthew Broderick"
1702,tt0097443,The Gods Must Be Crazy II,Jamie Uys,The Gods Must Be Crazy II,1989-01-01,98.0,6.8,17411.0,Comedy,NONE,NONE,"Lena Farugia, N!xau"
1703,tt0097453,Grand Cinema,Hassan Hedayat,Grand Cinema,1989-01-01,93.0,6.1,100.0,Comedy,Drama,NONE,Ebrahim Abadi
1704,tt0097455,Grandmother's House,Peter Rader,Grandmother's House,1988-01-01,90.0,5.1,2129.0,Horror,Thriller,NONE,"Joan-Carol Bensen, Furley Lumpkin"
1705,tt0097457,Great Balls of Fire!,Jim McBride,Great Balls of Fire!,1989-01-01,108.0,6.3,18387.0,Biography,Drama,Music,"Bill Doggett, Ryan Rushton, Richard Crowe, Dennis Quaid"
1706,tt0097458,Gross Anatomy,Thom Eberhardt,Gross Anatomy,1989-01-01,109.0,6.2,3973.0,Drama,NONE,NONE,"Frank Foti Jr., John Scott Clough, Matthew Modine"
1707,tt0097466,Guru,Umesh Mehra,Guru,1989-01-01,174.0,5.7,162.0,Crime,NONE,NONE,Mithun Chakraborty
1708,tt0097473,The Shark Who Knew Too Much,Claes Eriksson,Hajen som visste fÇôr mycket,1989-01-01,82.0,5.9,784.0,Comedy,NONE,NONE,"Pernilla Wagnborg, Kent Fredriksson, Karl Erik Andersen, Anders Eriksson"
1709,tt0097478,Happy Together,Mel Damski,Happy Together,1989-01-01,102.0,5.9,2064.0,Comedy,Romance,NONE,"Rocky Parker, Patrick Dempsey"
1710,tt0097481,Harlem Nights,Eddie Murphy,Harlem Nights,1989-01-01,116.0,6.0,23565.0,Comedy,Crime,Drama,"Redd Foxx, Arsenio Hall, Eddie Murphy"
1711,tt0097487,Hawks,Robert Ellis Miller,Hawks,1988-01-01,110.0,6.7,1169.0,Comedy,Drama,NONE,"David English, Timothy Dalton"
1712,tt0097490,Heart of Dixie,Martin Davidson,Heart of Dixie,1989-01-01,95.0,5.2,807.0,Drama,NONE,NONE,"Stephen C. Propes, Michael St. Gerard, Ally Sheedy"
1713,tt0097493,Heathers,Michael Lehmann,Heathers,1988-01-01,103.0,7.2,108092.0,Comedy,Crime,NONE,"Renée Estevez, Patrick Labyorteaux, Mark Bringelson, Winona Ryder"
1714,tt0097499,Henry V,Kenneth Branagh,Henry V,1989-01-01,137.0,7.5,30569.0,Biography,Drama,History,"David Lloyd Meredith, Kenneth Branagh, Fabian Cartwright"
1715,tt0097500,Her Alibi,Bruce Beresford,Her Alibi,1989-01-01,94.0,5.8,7458.0,Comedy,Crime,Mystery,"Paulina Porizkova, Jo Ann Havrilla, Austin Hay, Tom Selleck"
1716,tt0097503,Hider in the House,Matthew Patrick,Hider in the House,1989-01-01,108.0,5.9,1744.0,Thriller,NONE,NONE,"Kurt Christopher Kinder, Andrew Singer, Gary Busey"
1717,tt0097515,"Hiver 54, l'abbǸ Pierre",Denis Amar,"Hiver 54, l'abbǸ Pierre",1989-01-01,102.0,6.2,274.0,Biography,Drama,NONE,"Pierre Debauche, Robert Hirsch, Lambert Wilson"
1718,tt0097516,Hollywood Boulevard II,Steve Barnett,Hollywood Boulevard II,1990-01-01,82.0,5.3,111.0,Comedy,NONE,NONE,Ginger Lynn
1719,tt0097521,Homer and Eddie,Andrey Konchalovskiy,Homer and Eddie,1989-01-01,100.0,5.3,1940.0,Comedy,Crime,Drama,"Angelyne, Pat Ast, Don Hanmer, Jim Belushi"
1720,tt0097523,"Honey, I Shrunk the Kids",Joe Johnston,"Honey, I Shrunk the Kids",1989-01-01,93.0,6.4,159047.0,Adventure,Comedy,Family,"Amy O'Neill, Daniel Ahearn, Gregg Fonseca, Rick Moranis"
1721,tt0097530,How I Got Into College,Savage Steve Holland,How I Got Into College,1989-01-01,86.0,5.7,2305.0,Comedy,Romance,NONE,"Helen Lloyd Breed, Christopher Rydell, Anthony Edwards"
1722,tt0097531,How to Get Ahead in Advertising,Bruce Robinson,How to Get Ahead in Advertising,1989-01-01,90.0,6.8,6257.0,Comedy,Fantasy,NONE,"Donald Hoath, John Levitt, Richard E. Grant"
1723,tt0097539,In the Line of Duty IV,Woo-Ping Yuen,Wong ga si je IV: Jik gik jing yan,1989-01-01,94.0,7.1,1547.0,Action,Comedy,Crime,Cynthia Khan
1724,tt0097549,A Handful of Time,Martin Asphaug,En hǾndfull tid,1989-01-01,97.0,6.4,328.0,Drama,NONE,NONE,"Martin Asphaug, Camilla Strøm Henriksen, Espen Skjønberg"
1725,tt0097550,I Bought a Vampire Motorcycle,Dirk Campbell,I Bought a Vampire Motorcycle,1990-01-01,101.0,5.5,1393.0,Comedy,Crime,Fantasy,"Amanda Noar, Neil Morrissey"
1726,tt0097555,I Want to Go Home,Alain Resnais,I Want to Go Home,1989-01-01,100.0,5.4,770.0,Comedy,NONE,NONE,"Caroline Silhol, Jean-Marc Cozic"
1727,tt0097557,"I, Madman",Tibor Takács,"I, Madman",1989-01-01,89.0,5.9,3495.0,Drama,Fantasy,Horror,Jenny Wright
1728,tt0097561,The Needle,Rashid Nugmanov,Igla,1988-01-01,81.0,7.0,2682.0,Drama,Thriller,NONE,"Marat Azimbayev, Aleksandr Bashirov"
1729,tt0097562,The Glory and Misery of Human Life,Matti Kassila,Ihmiselon ihanuus ja kurjuus,1988-01-01,96.0,6.4,100.0,Drama,Romance,NONE,"Ritva Juhanto, Liisamaija Laaksonen, Kristiina Hakovirta, Lasse Pöysti"
1730,tt0097567,Immediate Family,Jonathan Kaplan,Immediate Family,1989-01-01,95.0,6.0,1667.0,Drama,NONE,NONE,"Nora Heflin, Pamela Ludwig, Glenn Close"
1731,tt0097570,In Country,Norman Jewison,In Country,1989-01-01,120.0,5.9,3022.0,Drama,Romance,War,"Fiachna Ó Braonáin, Mark Sawyer-Dailey, Liam O'Maonlai, Emily Lloyd"
1732,tt0097574,Up to Date,Lina Wertmüller,In una notte di chiaro di luna,1989-01-01,110.0,6.2,308.0,Drama,NONE,NONE,Rutger Hauer
1733,tt0097576,Indiana Jones and the Last Crusade,Steven Spielberg,Indiana Jones and the Last Crusade,1989-01-01,127.0,8.2,766206.0,Action,Adventure,NONE,"Isla Blair, Denholm Elliott, Julian Glover, Harrison Ford"
1734,tt0097579,An Innocent Man,Peter Yates,An Innocent Man,1989-01-01,113.0,6.4,7232.0,Action,Crime,Drama,"David Meligan, Laila Robins, Tom Selleck"
1735,tt0097583,Orapronobis,Lino Brocka,Orapronobis,1989-01-01,94.0,6.9,156.0,Action,Crime,Drama,"Ester Chavez, Sabine Mamou"
1736,tt0097584,Intergirl,Pyotr Todorovskiy,Interdevochka,1989-01-01,151.0,7.0,1353.0,Drama,Romance,NONE,"Natalya Drozhzhina, Natalya Shchukina, Elena Yakovleva"
1737,tt0097591,Iris,Mady Saks,Iris,1987-01-01,90.0,6.4,201.0,Comedy,Drama,Mystery,"Tabe Bas, Marja Habraken, Ad Noyons, Monique van de Ven"
1738,tt0097593,The Iron Triangle,Eric Weston,The Iron Triangle,1989-01-01,91.0,5.8,515.0,Drama,War,NONE,Beau Bridges
1739,tt0097607,Jacknife,David Hugh Jones,Jacknife,1989-01-01,102.0,6.4,6289.0,Drama,NONE,NONE,"Sal Dominello, Robert De Niro"
1740,tt0097612,Jan Rap en z'n maat,Ine Schenkkan,Jan Rap en z'n maat,1989-01-01,118.0,5.7,126.0,Comedy,Drama,NONE,"Jasperina de Jong, Heidi Arts, Jasperina de Jong"
1741,tt0097613,The January Man,Pat O'Connor,The January Man,1989-01-01,97.0,5.5,8801.0,Action,Comedy,Crime,"Lázaro Pérez, Renata Scotto, William Christian, Kevin Kline"
1742,tt0097614,I'm the King of the Castle,Régis Wargnier,Je suis le seigneur du chǽteau,1989-01-01,90.0,6.8,587.0,Drama,Romance,Thriller,"Pierre Amzallag, David Behar, Jean Rochefort"
1743,tt0097618,The Iceman Cometh,Clarence Fok,Gap tung kei hap,1989-01-01,114.0,6.5,1018.0,Action,Comedy,Romance,"Elvina Kong, Chung Lam, Maggie Cheung"
1744,tt0097619,"The Fun, the Luck & the Tycoon",Johnnie To,Gat seng gung ziu,1990-01-01,90.0,6.2,288.0,Comedy,Romance,NONE,Yu Ha
1745,tt0097623,Web of Deception,David Chung,Jing hun ji,1989-01-01,94.0,6.5,139.0,Thriller,NONE,NONE,Brigitte Lin
1746,tt0097626,Johnny Handsome,Walter Hill,Johnny Handsome,1989-01-01,94.0,6.1,10430.0,Crime,Drama,Thriller,"Bruce Rubenstein, David Schramm, Billy C. Chandler, Mickey Rourke"
1747,tt0097632,Jungle Assault,David A. Prior,Jungle Assault,1989-01-01,85.0,5.1,109.0,Action,NONE,NONE,"Jennifer Miro, William Smith"
1748,tt0097635,Jesus of Montreal,Denys Arcand,JǸsus de MontrǸal,1989-01-01,118.0,7.5,7365.0,Drama,Romance,NONE,"Valérie Gagné, Denys Arcand, Lothaire Bluteau"
1749,tt0097636,The JÇônsson Gang in Mallorca,Mikael Ekman,JÇônssonligan pǾ Mallorca,1989-01-01,101.0,5.9,3802.0,Comedy,Crime,NONE,"Kent Andersson, Gösta Ekman"
1750,tt0097637,K-9,Rod Daniel,K-9,1989-01-01,101.0,6.0,34467.0,Action,Comedy,Crime,"Jim Belushi, Jerry Levine, Boris Blank, Jim Belushi"
1751,tt0097638,Happy Ghost 4,Clifton Ko,Hoi sum gwai gau hoi sum gwai,1990-01-01,88.0,6.1,200.0,Comedy,Fantasy,Horror,Kwong-Leung Wong
1752,tt0097640,Kala Bazaar,Rakesh Roshan,Kala Bazaar,1989-01-01,160.0,5.5,238.0,Action,Drama,NONE,Kiran Kumar
1753,tt0097642,Kanoon Apna Apna,Gopal B.,Kanoon Apna Apna,1989-01-01,162.0,5.0,174.0,Action,Crime,Drama,Dilip Kumar
1754,tt0097647,The Karate Kid Part III,John G. Avildsen,The Karate Kid Part III,1989-01-01,112.0,5.3,65803.0,Action,Drama,Family,"John G. Avildsen, Thomas Ian Griffith, Meilani Paul, Ralph Macchio"
1755,tt0097649,The Ship Angelica,Muhammad Bozorgnia,Kashtee-ye Angelica,1989-01-01,110.0,6.2,162.0,Action,Adventure,Drama,"Katayoun Riahi, Majid Mozaffari"
1756,tt0097650,Lily Was Here,Ben Verbong,De kassiÇùre,1989-01-01,111.0,5.7,306.0,Drama,Thriller,NONE,"Jaloe Maat, Eric Beekes, Candy Dulfer, Marion van Thijn"
1757,tt0097662,Kill Me Again,John Dahl,Kill Me Again,1989-01-01,94.0,6.3,5294.0,Action,Crime,Drama,"Victoria Hirsch, Mark Carey, John Dahl, Val Kilmer"
1758,tt0097665,The Kill-Off,Maggie Greenwald,The Kill-Off,1989-01-01,110.0,6.0,206.0,Crime,Drama,NONE,Maggie Greenwald
1759,tt0097668,King of the Wind,Peter Duffell,King of the Wind,1990-01-01,103.0,6.5,204.0,Adventure,NONE,NONE,Richard Harris
1760,tt0097670,Kinjite: Forbidden Subjects,J. Lee Thompson,Kinjite: Forbidden Subjects,1989-01-01,97.0,5.5,3559.0,Action,Crime,Drama,"Jay S. York, Andrew Singer, Cynthia Gouw, Charles Bronson"
1761,tt0097676,Kogel-mogel,Roman Zaluski,Kogel-mogel,1988-01-01,105.0,6.7,1909.0,Comedy,NONE,NONE,"Jerzy Turek, Leonard Andrzejewski, Ewa Kasprzyk, Grazyna Blecka-Kolska"
1762,tt0097681,Konec starych casu,Jirí Menzel,Konec starych casu,1989-01-01,97.0,7.0,430.0,Comedy,NONE,NONE,"Jan Novak, Helena Gabrielová, Josef Abrhám"
1763,tt0097682,Homebound,Ilkka Järvi-Laturi,Kotia pÇÏin,1989-01-01,93.0,6.0,147.0,Drama,Thriller,NONE,"Kristoffer Möller, Bengt Börjeson, Ilkka Järvi-Laturi, Ilkka Koivula"
1764,tt0097687,Kronvittnet,Jon Lindström,Kronvittnet,1989-01-01,107.0,5.1,235.0,Crime,Drama,Thriller,"Tone Norum, Ulf Darin, Marika Lagercrantz"
1765,tt0097689,Kuarup,Ruy Guerra,Kuarup,1989-01-01,119.0,5.4,115.0,Drama,NONE,NONE,Taumaturgo Ferreira
1766,tt0097690,Kuduz,Ademir Kenovic,Kuduz,1989-01-01,105.0,7.9,722.0,Drama,NONE,NONE,"Hasija Boric, Amina Begovic, Slobodan Custic"
1767,tt0097694,Black Rain,Shôhei Imamura,Kuroi ame,1989-01-01,123.0,7.9,3647.0,Drama,War,NONE,"Shôhei Imamura, Yoshiko Tanaka, Toshirô Ishidô"
1768,tt0097695,The Women on the Roof,Carl-Gustav Nykvist,Kvinnorna pǾ taket,1989-01-01,89.0,6.0,173.0,Drama,NONE,NONE,"Jörgen Persson, Amanda Ooms"
1769,tt0097702,The Icicle Thief,Maurizio Nichetti,Ladri di saponette,1989-01-01,94.0,7.0,1037.0,Comedy,Crime,Fantasy,"Lella Costa, Maurizio Nichetti, Salvatore Landolina, Caterina Sylos Labini"
1770,tt0097709,Landstrykere,Ola Solum,Landstrykere,1990-01-01,138.0,6.8,151.0,Drama,NONE,NONE,"Liv Heløe, Henning Sommerro, Trond Peter Stamsø Munch"
1771,tt0097714,Last Exit to Brooklyn,Uli Edel,Last Exit to Brooklyn,1989-01-01,102.0,6.8,6528.0,Drama,NONE,NONE,"Frank Acciarito, Uli Edel, Jennifer Jason Leigh"
1772,tt0097715,The Last Warrior,Martin Wragge,Coastwatcher,1989-01-01,94.0,5.2,199.0,Action,Drama,War,"Maria Holvoe, Gary Graham"
1773,tt0097719,Laurin,Robert Sigl,Laurin,1989-01-01,84.0,6.3,888.0,Drama,Horror,Mystery,"Balázs Tardy, Gabriella Marschek, Attila Hajdu, Dóra Szinetár"
1774,tt0097721,Lava,Tadeusz Konwicki,Lawa. Opowiesc o 'Dziadach' Adama Mickiewicza,1989-01-01,129.0,6.8,310.0,Drama,Mystery,Romance,"Juliusz Berger, Ryszard Barycz, Dzamila Ankiewicz, Gustaw Holoubek"
1775,tt0097722,Lean on Me,John G. Avildsen,Lean on Me,1989-01-01,108.0,7.4,21684.0,Drama,NONE,NONE,"Anthony Figueroa, Sandra Reaves-Phillips, Robin Bartlett, Morgan Freeman"
1776,tt0097725,Leedvermaak,Frans Weisz,Leedvermaak,1989-01-01,92.0,6.4,110.0,Drama,NONE,NONE,"Marjon Brandsma, Pierre Bokma, Margo Dames, Kitty Courbois"
1777,tt0097731,Let It Ride,Joe Pytka,Let It Ride,1989-01-01,90.0,6.8,6565.0,Action,Comedy,NONE,"Dee Dee Deering, Geraldine Dreyfuss, Jiji Connolly, Richard Dreyfuss"
1778,tt0097733,Lethal Weapon 2,Richard Donner,Lethal Weapon 2,1989-01-01,114.0,7.2,180727.0,Action,Crime,Thriller,"Joss Ackland, Tony Carreiro, Gilbert O. Parra, Mel Gibson"
1779,tt0097737,Leviathan,George P. Cosmatos,Leviathan,1989-01-01,98.0,5.8,21708.0,Adventure,Horror,Mystery,"Amanda Pays, Lisa Eilbacher, Peter Weller"
1780,tt0097742,Licence to Kill,John Glen,Licence to Kill,1989-01-01,133.0,6.6,107435.0,Action,Adventure,Thriller,"Ned Kopp, Carey Lowell, Talisa Soto, Timothy Dalton"
1781,tt0097745,Devil Hunters,Chun-Ku Lu,Lie mo qun ying,1989-01-01,90.0,5.9,199.0,Action,NONE,NONE,Francis Ng
1782,tt0097756,Listen to Me,Douglas Day Stewart,Listen to Me,1989-01-01,107.0,5.2,1270.0,Drama,Romance,NONE,"R. Norwood Smith, Alison Morgan, Donald Hall, Kirk Cameron"
1783,tt0097758,Little Monsters,Richard Greenberg,Little Monsters,1989-01-01,100.0,6.0,13580.0,Adventure,Comedy,Family,"Matt Cavenaugh, Ben Savage, Luke Greenberg, Fred Savage"
1784,tt0097761,Thunder Cops II,Jeffrey Lau,Liu mang chai po,1989-01-01,102.0,5.3,132.0,Action,NONE,NONE,NONE
1785,tt0097766,Lo que le pasÇü a Santiago,Jacobo Morales,Lo que le pasÇü a Santiago,1989-01-01,105.0,7.2,261.0,Comedy,Drama,Romance,"Luz Minerva Rodríguez, Manuel Méndez Ballester, Jaime Bello, Tommy Muñiz"
1786,tt0097768,Lobster Man from Mars,Stanley Sheff,Lobster Man from Mars,1989-01-01,82.0,5.3,658.0,Comedy,Horror,Sci-Fi,"Jan Gaye, Deboragh Pryor, Deborah Foreman"
1787,tt0097770,Lock Up,John Flynn,Lock Up,1989-01-01,109.0,6.4,44449.0,Action,Crime,Drama,"Darlanne Fluegel, Troy Curvey Jr., John Amos, Sylvester Stallone"
1788,tt0097773,Lola,María Novaro,Lola,1989-01-01,92.0,6.3,121.0,Drama,NONE,NONE,"Beatriz Novaro, María Novaro, Leticia Huijara"
1789,tt0097775,The Master,Hark Tsui,Long hang tian xia,1992-01-01,92.0,5.7,2888.0,Action,Comedy,Crime,"Guy Fadollone, Jet Li"
